runtime,inst_num,plan_cpu,plan_gpu,gpu_type,cpu_usage,gpu_wrk_util,net_read,net_write
124821.0,12.0,600.0,50.0,MISC,309.88632540254747,29.18539730855495,2.200775927206095,20.203157792706865
124830.0,12.0,600.0,50.0,MISC,314.22560877923735,31.414817781337604,2.7968901935679136,23.00176797754823
124810.0,12.0,600.0,50.0,MISC,294.8337005728937,28.779633858110003,2.635410736692517,21.172219373647184
123896.0,12.0,600.0,50.0,MISC,307.5133161165362,33.892991163297424,2.7029836155507856,21.990083411317308
1716.0,10.0,600.0,20.0,MISC,111.48104956268224,2.3583815028901736,1.859815312973532,1.9061492210849902
1413.0,10.0,600.0,20.0,MISC,117.82142857142856,2.795774647887324,2.2740295458794897,2.3235031403076487
3249.0,10.0,400.0,20.0,MISC,165.79538461538462,0.0,6.868407388915527,3.413074835064032
3478.0,10.0,400.0,20.0,MISC,171.5769784172662,0.0,3.8205510283126167,1.9000224521082527
7982.0,10.0,500.0,100.0,MISC,760.1327489041954,46.63125,33.49187885679486,33.12372390981263
2850.0,10.0,400.0,20.0,MISC,180.7145359019264,0.0,7.722813557560852,3.8374649371419634
2187.0,10.0,600.0,20.0,MISC,133.31662870159454,3.2698412698412698,1.4391850443953034,1.6360700760053564
2192.0,10.0,600.0,20.0,MISC,124.9384965831435,3.981900452488688,2.8436808088462184,3.262857146594783
2516.0,10.0,600.0,20.0,MISC,117.43737574552684,3.3623762376237623,1.2520040320691743,1.4263210275175542
2527.0,10.0,600.0,20.0,MISC,122.57029702970296,4.205128205128204,2.4937235731338188,2.845532428077239
15824.0,4.0,600.0,100.0,T4,544.8235852039203,38.50979153506001,23.177424096385028,15.0781148495332
15851.0,4.0,600.0,100.0,T4,533.1167560744715,38.457124842370746,23.768278127665912,15.091661340727574
15822.0,4.0,600.0,100.0,T4,809.9247549794501,42.3133291219204,19.557374489029325,4.695514065224381
1757.0,10.0,600.0,20.0,MISC,156.95428571428567,5.090395480225988,3.578394010873501,4.078904203144507
1804.0,10.0,600.0,20.0,MISC,153.34349030470915,5.454545454545454,3.476835026765523,3.9579016267845075
1804.0,10.0,600.0,20.0,MISC,158.01108033240996,5.567493112947658,3.482848200038688,3.9581331422067674
1969.0,10.0,600.0,20.0,MISC,161.62595419847332,5.712121212121213,1.5981096744875163,1.8214949514876384
2371.0,10.0,600.0,20.0,MISC,150.03157894736842,4.5073375262054505,2.6503842601622742,3.0241128210305668
21.0,5.0,1000.0,100.0,T4,67.0,0.0,1.0219606254249811,1.0777672342956066
436093.0,2.0,1600.0,100.0,P100,154.80053658033228,5.758727829307162,10.701945381988894,12.074626548790514
504926.0,2.0,1600.0,100.0,P100,145.26094447800213,4.985166848202792,9.246806924048066,10.42895088394507
1503.0,10.0,600.0,25.0,MISC,132.2890365448505,5.762376237623763,1.6792499956781748,1.4192395542733005
170.0,2.0,1800.0,100.0,V100,92.15151515151516,17.805555555555557,1.1972412175020657,1.0751536194537137
58.0,5.0,1800.0,100.0,MISC,70.81818181818181,0.0,1.5559289758404093,1.1566900998353957
3728.0,8.0,600.0,25.0,MISC,66.84161073825503,1.672,3.5911264271040757,3.7542719841599466
3744.0,8.0,600.0,25.0,MISC,74.69826435246995,9.22237017310253,7.142701142456427,7.470945821488759
597634.0,2.0,1600.0,100.0,MISC,136.12180715331522,3.6168377548544703,7.813373010891962,8.811472624849875
699.0,5.0,200.0,100.0,MISC,44.23404255319149,59.36363636363637,3.3572892980842757,3.0018117410355596
40612.0,2.0,9000.0,800.0,V100M32,6003.649513726457,439.7179076923077,16.178613500478225,7.988795360017413
40521.0,2.0,9000.0,800.0,V100M32,6077.886119679211,430.90502035278166,14.493936411003684,6.547588920527843
24414.0,4.0,600.0,100.0,T4,587.613966823674,25.11256651657797,14.711130118562764,9.455840092519017
23483.0,4.0,600.0,100.0,T4,943.7504258943782,36.62907001489679,47.368092165793826,1.2578638612732609
94.0,5.0,600.0,50.0,MISC,37.526315789473685,6.0,1.285393971611153,1.0203341648659923
3815.0,8.0,600.0,25.0,MISC,91.63958060288336,1.0797385620915032,9.475285062658802,9.910459979415407
3367.0,8.0,600.0,25.0,MISC,64.49925705794948,0.7514792899408284,8.14568534330568,8.522966269541264
3380.0,8.0,600.0,25.0,MISC,73.14349112426034,1.2341678939617085,8.117685858806706,8.49017479027457
3823.0,10.0,400.0,20.0,MISC,155.33202614379084,0.0,6.9447683889820935,3.4538983938287853
2555.0,8.0,600.0,25.0,MISC,80.56164383561644,1.9298245614035088,5.370441941986522,5.619256568268114
248.0,4.0,1800.0,100.0,MISC,1630.8823529411764,0.1886792452830188,1.7914125752719965,1.3185558361085978
298.0,4.0,1800.0,100.0,MISC,1404.0655737704917,0.0952380952380952,1.5456234022974968,1.1233346962011777
103.0,5.0,800.0,50.0,T4,39.39130434782609,0.0,2.21608298099958,3.726581510156393
105.0,5.0,800.0,50.0,T4,45.56521739130435,0.0,2.6553191238870983,4.131320941620148
116.0,5.0,800.0,50.0,T4,40.52173913043478,0.0,2.557416340267216,3.978320828742451
134.0,5.0,800.0,50.0,T4,71.3793103448276,0.0,1.8447220779489726,3.056334974942729
17.0,2.0,1800.0,100.0,MISC,57.33333333333334,0.0,1.00188617088965,1.4124750952635496
19.0,2.0,1800.0,100.0,MISC,65.33333333333333,0.0,1.0158165501696723,1.4124715115342825
40061.0,2.0,9000.0,800.0,V100M32,6043.148277583626,435.4537060144748,13.796446738757211,5.890521546231839
40059.0,2.0,9000.0,800.0,V100M32,6033.213804293559,440.8310456700773,13.802851847808867,5.897691744508894
1602.0,8.0,600.0,100.0,MISC,132.20625,2.1609907120743035,16.42570676624683,17.156350484830728
1446.0,8.0,600.0,100.0,MISC,129.93079584775086,2.5068493150684934,18.128106511213876,18.967022720508197
166.0,2.0,1800.0,100.0,MISC,84.18181818181819,22.11428571428572,1.1175601442117948,1.1165163541162335
716.0,10.0,1000.0,100.0,MISC,523.6783216783217,35.227586206896554,3.8085297425182496,1.1272672877019765
718.0,10.0,1000.0,100.0,MISC,499.1111111111112,33.45578231292517,3.347873924501441,1.0046192750435423
721.0,10.0,1000.0,100.0,MISC,309.88275862068963,17.6734693877551,4.082565284665399,1.0390399111897353
722.0,10.0,1000.0,100.0,MISC,488.096551724138,29.523809523809533,6.57386053698575,1.9088364453523754
723.0,10.0,1000.0,100.0,MISC,494.57931034482766,33.034013605442176,6.962339138774663,2.0904776128446496
725.0,10.0,1000.0,100.0,MISC,521.3241379310344,31.58108108108108,3.5921383078066293,1.070160438900426
730.0,10.0,1000.0,100.0,MISC,481.0202702702703,28.80536912751678,6.294483284435128,1.8716226885255598
1976.0,8.0,600.0,25.0,MISC,125.21012658227848,1.3366834170854272,15.039027624112324,15.692854179942369
1831.0,8.0,600.0,25.0,MISC,121.15258855585827,3.4782608695652173,16.208321671288562,16.925962900189134
1834.0,8.0,600.0,25.0,MISC,119.75418994413408,2.3535911602209945,16.57698170951882,17.29426735238229
2953.0,16.0,2600.0,100.0,MISC,68.36548223350253,0.0,2.3753935846085312,1.245413919882614
2972.0,16.0,2600.0,100.0,MISC,69.09579831932773,0.0,2.354776319483286,1.2311865772697483
4660.0,10.0,400.0,50.0,MISC,967.1138560687432,17.869379014989292,19.475543193813948,1.041476762573668
4650.0,10.0,400.0,50.0,MISC,962.9077090119436,18.402162162162163,20.198257366789353,1.0787021338778573
3425.0,8.0,600.0,25.0,MISC,82.90072992700729,7.234352256186317,8.36795971283776,8.743025481397677
3426.0,8.0,600.0,25.0,MISC,69.83649635036497,1.119186046511628,8.353337608742784,8.729212249419685
3263.0,8.0,600.0,25.0,MISC,68.45176110260337,1.201219512195122,8.773594957202265,9.155448015047808
3251.0,8.0,600.0,25.0,MISC,73.1791730474732,0.7603053435114504,8.774629156332372,9.172712015192502
813.0,10.0,1000.0,100.0,MISC,448.65030674846633,28.7710843373494,6.455623343542308,1.846547119319439
815.0,10.0,1000.0,100.0,MISC,496.957055214724,29.12650602409639,6.537755371389275,1.920056941088088
817.0,10.0,1000.0,100.0,MISC,496.4723926380368,29.53293413173653,6.741854886094966,1.9726549144276602
817.0,10.0,1000.0,100.0,MISC,486.7484662576688,32.26506024096385,3.5839430450679304,1.076042324884566
809.0,10.0,1000.0,100.0,MISC,498.8198757763975,32.75609756097561,3.396386207911102,1.0069749669143648
814.0,10.0,1000.0,100.0,MISC,493.6602564102564,27.9625,5.999260717211291,1.7831391943152994
819.0,10.0,1000.0,100.0,MISC,392.80981595092027,23.951807228915666,5.632651071214749,1.6950053322368748
812.0,10.0,1000.0,100.0,MISC,419.0184049079755,20.509090909090904,4.6863437084380735,1.1998993949351195
816.0,10.0,1000.0,100.0,MISC,435.7791411042945,22.50602409638554,4.3797593862264455,1.3483697933975807
817.0,10.0,1000.0,100.0,MISC,625.9294871794872,35.125,3.4028045264072717,1.000046609574929
819.0,10.0,1000.0,100.0,MISC,564.5454545454545,28.433734939759034,5.842034528608478,1.7392758801579475
822.0,10.0,1000.0,100.0,MISC,461.7515151515152,24.74251497005989,5.047237494552629,1.4640867070421666
14926.0,8.0,600.0,25.0,MISC,18.950083752093803,0.5642570281124498,1.0947255518732362,1.1416879313053516
14926.0,8.0,600.0,25.0,MISC,22.776289350301408,0.6760374832663989,2.1872974127486184,2.2805600274577316
14936.0,8.0,600.0,25.0,MISC,22.12432975871313,1.0324740542350184,1.0974610280089645,1.1427315108660157
14772.0,8.0,600.0,25.0,MISC,23.470389170896784,0.3166441136671177,2.2109698386733156,2.3047009678211183
5582.0,10.0,400.0,50.0,MISC,1003.2945389435988,19.167857142857144,21.575649756243674,1.1527080718132132
160.0,2.0,1800.0,100.0,MISC,84.36363636363636,19.142857142857142,1.5401923976637224,1.01355560425971
73.0,2.0,1800.0,100.0,MISC,65.0,0.9411764705882352,1.686554878950119,1.8552974427216924
105.0,2.0,800.0,50.0,T4,56.71428571428572,14.608695652173912,2.988913203279177,4.623339935205877
2579.0,8.0,600.0,25.0,MISC,109.77087378640776,1.7253384912959382,6.3218017372523425,6.586222783161726
2579.0,8.0,600.0,25.0,MISC,101.95357833655706,1.1676300578034682,6.310022885180438,6.574072857301395
2576.0,8.0,600.0,25.0,MISC,99.0757281553398,1.1063829787234043,12.649435919445718,13.165616827448094
2582.0,8.0,600.0,25.0,MISC,99.30754352030948,1.5461538461538462,12.586659434017315,13.110444471311546
2575.0,8.0,600.0,25.0,MISC,101.94970986460348,2.69364161849711,12.636494871443857,13.140059577129207
2473.0,8.0,600.0,25.0,MISC,110.44646464646463,3.356136820925553,6.577681663489055,6.848676055729508
1973.0,16.0,1600.0,50.0,T4,1727.772151898734,0.0050251256281407,4.506622032246046,10.29352316600189
2023.0,16.0,1600.0,50.0,T4,1753.2222222222226,0.0,4.00404155536721,10.040448227382669
2036.0,16.0,1600.0,50.0,T4,1698.4545454545455,0.0097799511002445,4.052264468277603,10.039926157253646
2076.0,16.0,1600.0,50.0,T4,1700.4650602409638,0.0,3.9144041409320365,9.808976103642815
2132.0,16.0,1600.0,50.0,T4,1787.874704491726,0.0094117647058823,3.9515082375266974,9.665930338431808
2217.0,16.0,1600.0,50.0,T4,1728.155056179775,0.0,3.6299025878543034,9.166619637033104
2295.0,16.0,1600.0,50.0,T4,1591.1176470588236,0.0,3.886356021138813,8.864184197497035
2315.0,16.0,1600.0,50.0,T4,1595.406047516199,0.0,3.499706909395515,8.797868400173986
2502.0,16.0,1600.0,50.0,T4,1603.536926147705,0.1195219123505976,3.2783666014789588,8.144434683276195
2209.0,16.0,1600.0,50.0,T4,1755.2483069977427,0.0,1.8443948124689906,4.615546925085274
2349.0,16.0,1600.0,50.0,T4,1549.0339702760086,0.0,3.423341658453649,8.662034612809176
4854.0,16.0,1600.0,50.0,T4,1170.6148300720904,0.0,1.2603003508845965,3.1583693462151747
2185.0,8.0,600.0,25.0,MISC,110.15560640732264,2.273348519362187,14.46425731278617,15.109610935317523
2197.0,8.0,600.0,25.0,MISC,115.9384965831435,2.0,14.362552899287053,15.009037768531329
2192.0,8.0,600.0,25.0,MISC,118.35926773455378,2.372727272727273,7.222558750773099,7.541986350384024
2018.0,8.0,600.0,25.0,MISC,123.8320987654321,2.3587223587223587,15.606811633698792,16.291470295713083
2024.0,8.0,600.0,25.0,MISC,107.76732673267328,2.1818181818181817,15.61888042090497,16.290291997512767
2019.0,8.0,600.0,25.0,MISC,156.95792079207922,3.3464373464373462,15.584459533421875,16.293601747876142
104.0,2.0,1800.0,100.0,MISC,78.90476190476191,7.208333333333332,1.397051566839218,1.4161510735750198
104.0,2.0,1800.0,100.0,MISC,78.38095238095238,7.458333333333332,1.2831056094169617,1.316608965098858
144.0,8.0,800.0,50.0,MISC,154.86206896551727,4.875,1.9296428407683521,3.144038329521815
166.0,8.0,800.0,50.0,MISC,132.6969696969697,4.083333333333333,1.654719811033558,2.7017996272928007
204.0,8.0,800.0,50.0,MISC,121.8780487804878,1.4090909090909092,1.3491961571905349,2.2094224936432307
164.0,8.0,800.0,50.0,MISC,148.14285714285714,1.5555555555555556,1.8180096145523221,2.843988068990017
219.0,8.0,800.0,50.0,MISC,126.80851063829788,1.9148936170212767,1.4385471042929865,2.2573558505700557
2531.0,8.0,600.0,25.0,MISC,101.14003944773177,3.300589390962672,6.50688791152309,6.784153097195953
2521.0,8.0,600.0,25.0,MISC,109.24703557312252,1.608695652173913,6.5423192196620965,6.814880872027963
2511.0,8.0,600.0,25.0,MISC,119.8131212723658,2.899009900990099,13.128991905320067,13.670788226141173
2525.0,8.0,600.0,25.0,MISC,131.1089108910891,1.8661417322834648,13.035245738323404,13.585711151405382
2525.0,8.0,600.0,25.0,MISC,100.4812623274162,1.827111984282908,13.020438824842376,13.561789079536414
2513.0,8.0,600.0,25.0,MISC,165.003984063745,3.7782178217821785,13.105286199172493,13.674572209625143
2507.0,8.0,600.0,25.0,MISC,168.13095238095238,2.067193675889328,13.085289531602312,13.63130546152533
89.0,2.0,1800.0,100.0,MISC,77.70588235294117,5.190476190476192,1.578225775133996,1.57301459922677
101.0,2.0,1800.0,100.0,MISC,65.57142857142857,6.2608695652173925,1.1753587475419045,1.199337400496006
2990.0,8.0,600.0,25.0,MISC,113.59197324414714,2.9617304492512484,5.904659374162208,6.166803395592196
2977.0,8.0,600.0,25.0,MISC,101.3639455782313,2.614213197969544,6.014322131909998,6.276574392609184
90.0,10.0,1800.0,100.0,MISC,87.8235294117647,36.45,2.2822681672516327,1.547799934233938
91.0,10.0,1800.0,100.0,MISC,88.94117647058823,36.9,2.28293139416547,1.5472906082868576
91.0,10.0,1800.0,100.0,MISC,89.05882352941177,36.3,2.282338029926731,1.547841154038906
91.0,10.0,1800.0,100.0,MISC,85.11764705882355,35.9,2.284934764461858,1.5487698628788895
91.0,10.0,1800.0,100.0,MISC,90.05882352941177,36.45,2.2820930651256015,1.5473533868789673
91.0,10.0,1800.0,100.0,MISC,84.70588235294117,37.35,2.283341729215213,1.548617194451037
91.0,10.0,1800.0,100.0,MISC,90.29411764705884,36.35,2.2836084947699593,1.5486659191194034
250.0,10.0,400.0,20.0,MISC,158.52941176470586,0.0,6.887858884891978,3.4181365225878038
222.0,10.0,400.0,20.0,MISC,176.8604651162791,0.0,3.9303276757610606,1.9537137597799301
222.0,10.0,400.0,20.0,MISC,180.5116279069768,0.0,3.9270343303363378,1.9533492765845137
245.0,10.0,400.0,20.0,MISC,166.3673469387755,0.0,7.28843077329489,3.616912044011629
247.0,10.0,400.0,20.0,MISC,161.9591836734694,0.0,3.4238010861401285,1.7020178461131057
382.0,10.0,400.0,20.0,MISC,150.9736842105263,0.0,4.590611384063959,2.277914468292147
13249.0,5.0,600.0,25.0,MISC,260.80407701019254,1.2239819004524888,1.788310653871628,1.776266038027454
13273.0,5.0,600.0,25.0,MISC,286.70987189148457,1.4693263078660144,2.0285319992424493,2.184022506319149
2113.0,10.0,400.0,20.0,MISC,196.49526066350708,0.0,8.787753940905343,4.368005665325223
2128.0,10.0,400.0,20.0,MISC,191.6658823529412,0.0,8.92480576086989,4.4365543518172
2110.0,10.0,400.0,20.0,MISC,197.498812351544,0.0,4.547313779452268,2.261047791540623
2115.0,10.0,400.0,20.0,MISC,190.35224586288413,0.0046948356807511,8.824761729085473,4.386497854505965
2066.0,10.0,400.0,20.0,MISC,188.8571428571429,0.0,4.5872745685261505,2.2808280974733743
2013.0,10.0,400.0,20.0,MISC,191.38461538461544,0.0,9.415464335819134,4.680413234933149
1990.0,10.0,400.0,20.0,MISC,193.77192982456145,0.0,9.813691490932966,4.87882372936599
2834.0,10.0,400.0,20.0,MISC,166.71957671957668,0.0,6.676279411242719,3.318845294533592
2652.0,10.0,400.0,20.0,MISC,168.11153119092629,0.0,7.273482588761073,3.616179866901482
2287.0,8.0,600.0,25.0,MISC,210.77680525164115,4.640522875816995,11.461142038251728,11.813038207929978
2300.0,8.0,600.0,25.0,MISC,217.74565217391304,6.376623376623376,11.352876460902264,11.733431290786971
2292.0,8.0,600.0,25.0,MISC,227.18043478260867,3.6753246753246738,22.696941051230738,23.450456595449747
2293.0,8.0,600.0,25.0,MISC,195.6949891067538,5.0995670995671,22.782030915419046,23.503175160942146
2298.0,8.0,600.0,25.0,MISC,190.39782608695648,7.744588744588745,22.775743488286594,23.46269834110642
1772.0,8.0,600.0,25.0,MISC,266.3267605633804,7.229050279329607,29.457414081294225,30.38755507215152
1777.0,8.0,600.0,25.0,MISC,231.2676056338028,5.70391061452514,29.410908320799358,30.384734178610504
1785.0,8.0,600.0,25.0,MISC,279.16526610644263,6.027777777777778,29.246463539176865,30.22448893570421
89.0,2.0,1800.0,100.0,MISC,72.6111111111111,6.5,1.5170188011093573,1.5232443951747634
1101.0,8.0,600.0,25.0,MISC,237.35294117647052,4.538116591928251,28.30344934033023,29.57461721599102
2489.0,8.0,600.0,25.0,MISC,95.93158953722336,2.0280561122244487,12.713355619497523,13.283050397377528
2615.0,8.0,600.0,25.0,MISC,96.7246653919694,1.7490494296577948,12.084664745592075,12.625357312696371
1300.0,8.0,600.0,25.0,MISC,181.9808429118774,3.234848484848485,24.744453777485298,25.820953963359575
1299.0,8.0,600.0,25.0,MISC,183.54752851711032,2.8560606060606064,24.618043140165117,25.693972005291766
1321.0,8.0,600.0,25.0,MISC,188.8415094339624,6.6394052044609655,24.361587396397024,25.428993357878632
20528.0,5.0,600.0,25.0,MISC,339.3500609013398,1.4951314508276534,1.877274267930319,1.891431269652726
20530.0,5.0,600.0,25.0,MISC,308.37685749086484,1.0445472249269718,1.8594529928934633,1.9082455175724096
20500.0,5.0,600.0,25.0,MISC,347.30544035130515,1.6591906387128237,2.0305644648211802,2.1851285915606606
6303.0,2.0,600.0,25.0,MISC,156.68437747819192,1.227236737925574,20.728802268142292,21.620389304042103
6314.0,2.0,600.0,25.0,MISC,162.3069620253165,0.0,20.65681402444581,21.567004243987217
1377.0,8.0,600.0,25.0,MISC,190.82181818181817,1.3935018050541517,26.020447505150646,27.17728156214547
1373.0,8.0,600.0,25.0,MISC,190.16,3.0180505415162453,26.10534957275596,27.249683925034113
1374.0,8.0,600.0,25.0,MISC,181.2836363636364,2.51985559566787,13.057254742817639,13.632744308040351
1382.0,8.0,600.0,25.0,MISC,222.4259927797834,4.516129032258065,25.896874939446135,27.060514497030454
3401.0,10.0,1000.0,100.0,MISC,159.6318114874816,0.0,3.3623881476057225,1.833878253249787
3808.0,10.0,1000.0,100.0,MISC,183.40078843626807,0.0,5.389476239583851,2.8369020330750083
3330.0,10.0,1000.0,100.0,MISC,158.89022556390978,0.0,3.4390472429393832,1.8794696323896558
3447.0,10.0,1000.0,100.0,MISC,155.13382352941176,0.0,5.993835622804207,3.1633223231598646
3532.0,10.0,1000.0,100.0,MISC,148.80709219858156,0.0,3.2462150653133275,1.7705386951986086
3616.0,10.0,1000.0,100.0,MISC,153.5406896551724,0.0,5.571777061211294,2.92169520079803
3747.0,10.0,1000.0,100.0,MISC,182.8477970627504,0.0,5.38436882890474,2.8208007045476085
3454.0,10.0,1000.0,100.0,MISC,168.2133526850508,0.0,5.834234537124032,3.0588273766623946
93.0,2.0,1800.0,100.0,MISC,71.63157894736842,9.666666666666666,1.6040502618188444,1.603352729393089
33673.0,8.0,600.0,100.0,MISC,291.4323682256868,23.728406055209263,9.537090935366924,8.078459912745497
33676.0,8.0,600.0,100.0,MISC,299.01143281366,24.613831997625407,9.353694580586016,7.99716104373683
33685.0,8.0,600.0,100.0,MISC,239.44322398693785,17.281305637982193,6.859869974227798,5.869994915040349
33668.0,8.0,600.0,100.0,MISC,295.5707708302392,23.33303637713437,4.574282844654173,3.9108899736574294
33671.0,8.0,600.0,100.0,MISC,297.995991091314,22.245621846245168,8.752808547077228,7.407897232071346
33683.0,8.0,600.0,100.0,MISC,304.4338726436099,22.465944502151647,8.97879748667114,7.676888318377313
33691.0,8.0,600.0,100.0,MISC,232.5853984270664,17.214953271028033,7.054914369294122,6.03175563511404
33676.0,8.0,600.0,100.0,MISC,299.2227171492205,23.59097655090532,9.123540966122976,7.801766588749942
2630.0,8.0,600.0,25.0,MISC,106.59013282732448,1.8037735849056604,11.70947235389113,12.222898613935136
2635.0,8.0,600.0,25.0,MISC,101.07590132827325,1.4782608695652173,5.863396779404297,6.123640764273154
2642.0,8.0,600.0,25.0,MISC,99.96597353497164,0.9039548022598872,11.698862399283875,12.193539197153044
2644.0,8.0,600.0,25.0,MISC,96.65028355387524,2.1694915254237293,5.850671045971409,6.102836706974381
105.0,2.0,1800.0,100.0,MISC,77.33333333333333,9.791666666666666,1.8710757279396057,1.57922754496336
1704.0,8.0,600.0,25.0,MISC,143.47800586510263,1.9416909620991247,18.03241463361875,18.8299083882052
1716.0,8.0,600.0,25.0,MISC,135.93586005830903,1.4739884393063585,17.94598022595005,18.724989149816096
306.0,5.0,600.0,25.0,MISC,169.62295081967213,0.625,1.8482052795015849,2.0533203333616257
307.0,5.0,600.0,25.0,MISC,194.4754098360656,0.8571428571428571,1.8277815223886413,1.9458853349089622
334.0,5.0,600.0,25.0,MISC,169.71641791044777,0.8695652173913043,1.8793691371528196,1.9980980324703204
1684.0,10.0,1000.0,100.0,MISC,324.8672566371682,0.0,6.765639600000884,3.717922520480658
1012.0,8.0,600.0,25.0,MISC,237.96969696969697,3.1044776119402986,29.774775259789838,31.126238070391306
1003.0,8.0,600.0,25.0,MISC,222.9064039408867,3.941176470588237,29.037201281853957,30.3650777410101
1010.0,8.0,600.0,25.0,MISC,241.5247524752476,4.147058823529412,14.535623866666866,15.193881259200353
1681.0,8.0,600.0,25.0,MISC,193.5548961424332,3.1976401179941,10.683805403661202,11.152030303241572
1686.0,8.0,600.0,25.0,MISC,172.09763313609471,2.9501466275659824,21.22776970624575,22.166401834494014
1674.0,8.0,600.0,25.0,MISC,194.94925373134328,3.204747774480712,10.706251765334851,11.189745033648867
1680.0,8.0,600.0,25.0,MISC,162.19277108433738,5.11904761904762,10.803164045038146,11.28855037888778
1681.0,8.0,600.0,25.0,MISC,210.22023809523807,1.215339233038348,10.676689454496783,11.153364575939142
1684.0,8.0,600.0,25.0,MISC,197.513353115727,2.241176470588236,21.301244712645012,22.217863387813317
1685.0,8.0,600.0,25.0,MISC,181.35014836795253,2.8529411764705883,21.25127793120936,22.225412927720907
1698.0,8.0,600.0,25.0,MISC,212.84070796460168,1.0760233918128654,21.130266868642398,22.088648108217008
92.0,2.0,1800.0,100.0,MISC,72.47368421052632,8.909090909090908,1.881345481004404,1.4967670647994331
94.0,2.0,1800.0,100.0,MISC,69.45,9.904761904761903,1.4558519380895987,1.4398071286470995
480.0,8.0,1800.0,100.0,MISC,154.69072164948454,3.54,3.661072416618319,1.018040271900078
416.0,8.0,1800.0,100.0,MISC,171.33734939759037,2.9302325581395348,4.184347010378179,1.0556753024287608
298.0,5.0,200.0,100.0,MISC,42.63333333333333,0.0,4.005796890007332,4.070788926328532
279.0,5.0,200.0,100.0,MISC,49.25454545454546,0.0,2.757711624821364,2.8148320562253573
174.0,5.0,200.0,100.0,MISC,66.68571428571428,0.0,4.349399070327097,3.8520235627507553
182.0,5.0,200.0,100.0,MISC,69.51428571428572,0.0,4.005974727754409,4.051302037177941
101683.0,8.0,600.0,50.0,MISC,383.2757806737153,16.537220965680007,11.904089307466629,11.021713120396056
101701.0,8.0,600.0,50.0,MISC,468.8227630285152,10.011601042127513,3.398022130429833,2.499897617098886
1416.0,8.0,600.0,25.0,MISC,209.904593639576,3.6713286713286712,12.844003440714879,13.424300731941795
1421.0,8.0,600.0,25.0,MISC,205.73144876325088,3.4475524475524475,12.860860866069379,13.428657285583558
1422.0,8.0,600.0,25.0,MISC,220.43661971830983,4.020905923344948,12.808873200375173,13.379608765917103
1422.0,8.0,600.0,25.0,MISC,208.63028169014083,3.944055944055944,12.793507078843605,13.377124501728554
1424.0,8.0,600.0,25.0,MISC,214.02142857142857,3.795053003533569,26.045096142342576,27.21635478658622
1426.0,8.0,600.0,25.0,MISC,253.53333333333333,4.791666666666667,25.49340917930574,26.645098667450018
812.0,6.0,200.0,100.0,MISC,952.957055214724,38.82530120481928,2.7184239514841293,1.4978609812295365
841.0,6.0,200.0,100.0,MISC,961.0650887573964,38.68421052631579,2.6368561350024504,1.4636346995830536
755.0,6.0,200.0,100.0,MISC,1086.5430463576158,42.67320261437909,1.7115001925537663,1.1090685638208544
686.0,6.0,200.0,100.0,MISC,1177.4817518248176,46.60431654676259,1.857913798738456,1.1901530769277127
110.0,2.0,1800.0,100.0,MISC,72.4090909090909,8.28,1.3195358558937356,1.4422321623122252
5437.0,4.0,600.0,25.0,T4,128.64187327823691,5.604032997250228,4.64710697441638,5.099873798636672
2962.0,8.0,600.0,25.0,MISC,96.09106239460372,1.2852348993288591,12.153979006574382,12.682445128633947
2784.0,8.0,600.0,25.0,MISC,102.82405745062836,2.59391771019678,6.468305383495149,6.756041755624208
2785.0,8.0,600.0,25.0,MISC,93.99102333931778,0.1037567084078712,12.918897730369725,13.495460120154256
20188.0,10.0,500.0,100.0,MISC,646.7805844477464,37.75179411036872,28.645620981457135,28.35674239942442
20257.0,10.0,500.0,100.0,MISC,672.5597235932872,35.88505180069067,28.433862277973816,28.143936188136827
20292.0,10.0,500.0,100.0,MISC,435.4063116370808,24.554433497536944,19.493648168721734,19.297242167870987
20319.0,10.0,500.0,100.0,MISC,496.875,27.755102040816325,21.370846354971288,21.14601008531765
20335.0,10.0,500.0,100.0,MISC,581.287189574625,32.65896805896806,25.474778693777882,25.20784364012419
20384.0,10.0,500.0,100.0,MISC,643.0512757605495,29.411519607843136,11.439957479365066,11.321271469477447
20220.0,10.0,500.0,100.0,MISC,643.2290378431858,38.96836381611468,29.557716096428067,29.24916730246736
20191.0,10.0,500.0,100.0,MISC,649.8370883882149,30.17446176688939,29.276307771104474,28.97939959920127
94.0,5.0,600.0,25.0,MISC,111.75,1.5,1.1781165972352028,1.4139127065427601
124.0,2.0,1800.0,100.0,MISC,72.56,8.185185185185185,1.0275862373668572,1.0334090372097904
52.0,4.0,600.0,50.0,T4,61.46153846153846,0.0,2.5401641115546227,1.9656255677342416
63.0,4.0,600.0,50.0,T4,53.69230769230769,0.0,2.041762617581031,1.5439719413133233
19270.0,10.0,500.0,100.0,MISC,656.4796368352788,36.98314752398237,28.767422878656088,28.47598472280653
21496.0,10.0,500.0,100.0,MISC,943.0590835077924,59.04810597257728,47.0125828729936,46.50939649355957
21521.0,10.0,500.0,100.0,MISC,927.9038327526132,54.83166937543534,42.69547702575587,42.2330662678935
21533.0,10.0,500.0,100.0,MISC,906.8938936614812,56.734741239266654,44.89638435556652,44.41790455667381
21534.0,10.0,500.0,100.0,MISC,882.2045507313676,53.555916473317865,40.540456753097104,40.10703980025727
21551.0,10.0,500.0,100.0,MISC,817.4926931106472,46.46870653685674,36.8900949050505,36.48287097311828
